pac_name,affiliate,total,dem,repub,lean,year
Evergreen PAC,Suzan DelBene (D-Wash),48000,48000,0,Solidly Democrat/Liberal,2018
Victory by Investing Building & Empowering PAC,Tony Cardenas (D-Calif),48000,48000,0,Solidly Democrat/Liberal,2018
Vote to Elect Republicans Now PAC,Vernon Buchanan (R-Fla),47500,0,47500,Solidly Republican/Conservative,2018
Sawtooth PAC,Mike Simpson (R-Idaho),47500,0,47500,Solidly Republican/Conservative,2018
Making a Real Change,Marc Veasey (D-Texas),47200,47200,0,Solidly Democrat/Liberal,2018
Conservative Roundtable,George Holding (R-NC),47000,0,47000,Solidly Republican/Conservative,2018
Cuomo New York Take Back the House,Gov. Andrew Cuomo (D-NY),47000,47000,0,Solidly Democrat/Liberal,2018
Middle Class America PAC,Daniel Lipinski (D-Ill),46500,46500,0,Solidly Democrat/Liberal,2018
Battleground PAC,Mark Walker (R-NC),45830,0,45830,Solidly Republican/Conservative,2018
Leaders Only Unite PAC,Lou Barletta (R-Pa),45600,0,45600,Solidly Republican/Conservative,2018
GreggPAC,Gregg Harper (R-Miss),45500,0,45500,Solidly Republican/Conservative,2018
Midnight Sun,Don Young (R-Alaska),45500,0,45500,Solidly Republican/Conservative,2018
"Coloradans for Family, Military & Nation",Mike Coffman (R-Colo),45200,0,45200,Solidly Republican/Conservative,2018
Semper Fi PAC,Paul Cook (R-Calif),45100,0,45100,Solidly Republican/Conservative,2018
Full House PAC,ex-Rep. Joe Heck (R-Nev),45000,0,45000,Solidly Republican/Conservative,2018
VICKY PAC,Vicky Hartzler (R-Mo),44500,0,44500,Solidly Republican/Conservative,2018
Believe in Life Liberty Yourself,Billy Long (R-Mo),44200,0,44200,Solidly Republican/Conservative,2018
Nova PAC,Barbara Comstock (R-Va),43900,0,43900,Solidly Republican/Conservative,2018
Blue Power,Don Norcross (D-NJ),42700,42700,0,Solidly Democrat/Liberal,2018
Democracy Summer Leadership PAC,Jamie Raskin (D-Md),43529,43529,0,Solidly Democrat/Liberal,2018
Congressional House Republicans In Service PAC,Chris Collins (R-NY),43500,0,43500,Solidly Republican/Conservative,2018
Husky PAC,Joe Courtney (D-Conn),43500,43500,0,Solidly Democrat/Liberal,2018
Blue Line PAC,Mike Quigley (D-Ill),43036,43036,0,Solidly Democrat/Liberal,2018
Promise Pac,Marcia L Fudge (D-Ohio),43000,43000,0,Solidly Democrat/Liberal,2018
BACON PAC,Don Bacon (R-Neb),42750,0,42750,Solidly Republican/Conservative,2018
Republicans in Congress Empowering America,Tom Rice (R-SC),42700,0,42700,Solidly Republican/Conservative,2018
Lincoln PAC,ex-Rep. Mark Kirk (R-Ill),42700,10000,32700,Leans Republican/Conservative,2018
Truth Is Markets Work Fund,Tim Walberg (R-Mich),42000,0,42000,Solidly Republican/Conservative,2018
Spirit of '76 PAC,Dan Crenshaw (R-Texas),41700,0,41700,Solidly Republican/Conservative,2018
Patriot PAC (Palazzo),Steven Palazzo (R-Miss),41300,2500,38800,Solidly Republican/Conservative,2018
Defending America's Values Everywhere,David Schweikert (R-Ariz),41000,0,41000,Solidly Republican/Conservative,2018
GWEN PAC,Gwen Moore (D-Wis),41000,41000,0,Solidly Democrat/Liberal,2018
Funding Developing Leadership PAC,Frank D Lucas (R-Okla),40500,0,40500,Solidly Republican/Conservative,2018
Star PAC,John Bergman (R-Mich),40500,0,40500,Solidly Republican/Conservative,2018
Fearless PAC,Jared Polis (D-Colo),40250,40250,0,Solidly Democrat/Liberal,2018
Individuals Dedicated to Ethics & Science,Diana DeGette (D-Colo),39669,39669,0,Solidly Democrat/Liberal,2018
At the Table!,Grace Meng (D-NY),38000,38000,0,Solidly Democrat/Liberal,2018
Restoring Our Nation PAC,Ron Estes (R-Kan),39000,0,39000,Solidly Republican/Conservative,2018
CARTER PAC,John Carter (R-Texas),38900,0,38900,Solidly Republican/Conservative,2018
Long Leaf Pine PAC,ex-Sen. Kay R Hagan (D-NC),38000,38000,0,Solidly Democrat/Liberal,2018
BYRNE PAC,Bradley Byrne (R-Ala),38000,0,38000,Solidly Republican/Conservative,2018
American Revival PAC,Mike Johnson (R-La),37700,0,37700,Solidly Republican/Conservative,2018
Hitting Home PAC,South Bend Mayor Pete Buttigieg (D),37000,37000,0,Solidly Democrat/Liberal,2018
Betty PAC,Betty McCollum (D-Minn),36500,36500,0,Solidly Democrat/Liberal,2018
People Helping People,Maxine Waters (D-Calif),36000,36000,0,Solidly Democrat/Liberal,2018
Searchlight Leadership Fund,ex-Sen. Harry Reid (D-Nev),36000,36000,0,Solidly Democrat/Liberal,2018
Build Our Future,Francis Rooney (R-Fla),35300,0,35300,Solidly Republican/Conservative,2018
Relentless Positive Action PAC,Gov. Rick Snyder (R-Mich),35200,0,35200,Solidly Republican/Conservative,2018
America Unlimited,Ted Yoho (R-Fla),35000,0,35000,Solidly Republican/Conservative,2018
Science Energy & Environment Change PAC,Jerry McNerney (D-Calif),34900,34900,0,Solidly Democrat/Liberal,2018
Building & Restoring the American Dream,Brad Wenstrup (R-Ohio),34700,0,34700,Solidly Republican/Conservative,2018
Build America PAC,Gregory W Meeks (D-NY),34500,34500,0,Solidly Democrat/Liberal,2018
LLEGO-PAC,Ruben Gallego (D-Ariz),34100,34100,0,Solidly Democrat/Liberal,2018
Building Opportunities for a Stronger Tomorrow,Mike Bost (R-Ill),32900,0,32900,Solidly Republican/Conservative,2018
Free Markets PAC,Robert Pittenger (R-NC),32900,0,32900,Solidly Republican/Conservative,2018
America's First PAC,Rob Wittman (R-VA),32600,0,32600,Solidly Republican/Conservative,2018
Patriots Leading a Majority,Patrick Meehan (R-Pa),32500,0,32500,Solidly Republican/Conservative,2018
Good Friends PAC,Suzanne Bonamici (D-Ore),32500,32500,0,Solidly Democrat/Liberal,2018
Valley First Leadership PAC,Jim Costa (D-Calif),32100,32100,0,Solidly Democrat/Liberal,2018
Fightin' Ninth PAC,Morgan Griffith (R-VA),32000,0,32000,Solidly Republican/Conservative,2018
DBM PAC,David McKinley (R-WVa),31000,0,31000,Solidly Republican/Conservative,2018
Bridge the Gap PAC,Brad Schneider (D-Ill),31000,31000,0,Solidly Democrat/Liberal,2018
Opportunity First PAC,ex-San Antonio Mayor Julian Castro (D),30700,30700,0,Solidly Democrat/Liberal,2018
Country First PAC,John McCain (R-Ariz),30565,0,30565,Solidly Republican/Conservative,2018
National Security Democrats PAC,ex-Rep Steve Israel (D-NY),30458,30458,0,Solidly Democrat/Liberal,2018
T-MAC PAC,Thomas MacArthur (R-NJ),30400,0,30400,Solidly Republican/Conservative,2018
Americans for Republican Leadership,Leonard Lance (R-NJ),30000,0,30000,Solidly Republican/Conservative,2018
GOLD PAC,Sanford Bishop Jr (D-Ga),30000,30000,0,Solidly Democrat/Liberal,2018
Ken PAC,Kenny Marchant (R-Texas),29700,0,29700,Solidly Republican/Conservative,2018
AnniePAC,Ann McLane Kuster (D-NH),29500,29500,0,Solidly Democrat/Liberal,2018
Giving Us Security PAC,Gus Bilirakis (R-Fla),29500,0,29500,Solidly Republican/Conservative,2018
We Ignite New Energy PAC,Justin Fareed (R-Calif),29400,0,29400,Solidly Republican/Conservative,2018
Southern California Fund,Brad Sherman (D-Calif),29400,29400,0,Solidly Democrat/Liberal,2018
Reviving American Jobs Again,Raja Krishnamoorthi (D-Ill),28917,28917,0,Solidly Democrat/Liberal,2018
Mac PAC,James P McGovern (D-Mass),28700,23500,5200,Leans Democrat/Liberal,2018
Kelly PAC,ex-Sen. Kelly Ayotte (R-NH),28500,1000,27500,Solidly Republican/Conservative,2018
Building Renewal in America Now,Brian Babin (R-Texas),28500,0,28500,Solidly Republican/Conservative,2018
Lead Your Nation Now PAC,Lynn Jenkins (R-Kan),28000,0,28000,Solidly Republican/Conservative,2018
Longhorn PAC,Lamar Smith (R-Texas),28000,0,28000,Solidly Republican/Conservative,2018
Peace Through Strength PAC,Duncan D Hunter (R-Calif),27500,0,27500,Solidly Republican/Conservative,2018
TN4U PAC,Scott Desjarlais (R-Tenn),27500,0,27500,Solidly Republican/Conservative,2018
CASTLEPAC,ex-Rep. Michael N Castle (R-Del),27100,0,27100,Solidly Republican/Conservative,2018
SAC PAC,Doris O Matsui (D-Calif),27000,27000,0,Solidly Democrat/Liberal,2018
Carolyn's PAC,Carolyn B Maloney (D-NY),27000,27000,0,Solidly Democrat/Liberal,2018
HANDEL PAC,Karen Handel (R-Ga),27000,0,27000,Solidly Republican/Conservative,2018
GOALPAC,Sander Levin (D-Mich),26900,26900,0,Solidly Democrat/Liberal,2018
Serving Our Country PAC,Salud Carbajal (D-Calif),26700,26700,0,Solidly Democrat/Liberal,2018
Utah First PAC,John Curtis (R-Utah),26200,0,26200,Solidly Republican/Conservative,2018
LATTA PAC,Robert E Latta (R-Ohio),26100,0,26100,Solidly Republican/Conservative,2018
Common Sense Democrat PAC,Stephen F Lynch (D-Mass),26000,26000,0,Solidly Democrat/Liberal,2018
Friends of Chaffetz,ex-Rep. Jason Chaffetz (R-Utah),25700,0,25700,Solidly Republican/Conservative,2018
"Jobs, Energy & Our Founding Fathers PAC",Jeff Duncan (R-SC),25400,0,25400,Solidly Republican/Conservative,2018
Republicans Preserving Our Majority PAC,Paul Mitchell (R-Mich),25000,0,25000,Solidly Republican/Conservative,2018
Defending American Values Everywhere,David P Joyce (R-Ohio),25000,0,25000,Solidly Republican/Conservative,2018
Reason to Believe PAC,ex-Gov. Deval Patrick (D-Mass),25000,25000,0,Solidly Democrat/Liberal,2018
Spirit of America PAC,ex-Sen. John Kerry (D-Mass),24700,24700,0,Solidly Democrat/Liberal,2018
New Voice PAC,Joyce Beatty (D-Ohio),24500,24500,0,Solidly Democrat/Liberal,2018
Jenni Achieving Goals & Opportunities,Commissioner Jenniffer Gonzalez (3-PR),23900,0,23900,Solidly Republican/Conservative,2018
Go PAC Go,Mike Gallagher (R-Wis),23600,0,23600,Solidly Republican/Conservative,2018
Give Me Liberty PAC,Dana Rohrabacher (R-Calif),23000,0,23000,Solidly Republican/Conservative,2018
Razor PAC,Steve Womack (R-Ark),23000,0,23000,Solidly Republican/Conservative,2018
Belief In Life & Liberty,Bill Johnson (R-Ohio),22800,0,22800,Solidly Republican/Conservative,2018
Bringing America Together,Brian Fitzpatrick (R-Pa),22700,0,22700,Solidly Republican/Conservative,2018
Leadership Matters for America,ex-Gov. Chris Christie (R-NJ),22700,0,22700,Solidly Republican/Conservative,2018
Making Americans Count PAC,Matt Cartwright (D-Pa),22600,20100,2500,Solidly Democrat/Liberal,2018
Bill PAC (Flores),Bill Flores (R-Texas),22500,0,22500,Solidly Republican/Conservative,2018
Immigration Reform Fund,Luis V Gutierrez (D-Ill),22200,21200,1000,Solidly Democrat/Liberal,2018
COMER PAC,James Comer (R-Ky),22000,0,22000,Solidly Republican/Conservative,2018
Dougle Eagle PAC,Steve Knight (R-Calif),22000,0,22000,Solidly Republican/Conservative,2018
Mass PAC,Michael E Capuano (D-Mass),22000,22000,0,Solidly Democrat/Liberal,2018
Together We Rise,Judy Chu (D-Calif),22000,22000,0,Solidly Democrat/Liberal,2018
Together United for Liberty Integrity & Prosperity,John Moolenaar (R-Mich),21900,0,21900,Solidly Republican/Conservative,2018
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),21500,0,21500,Solidly Republican/Conservative,2018
Your Voice Counts,Mark R Meadows (R-NC),21000,0,21000,Solidly Republican/Conservative,2018
Athena PAC,Kathy Castor (D-Fla),21000,21000,0,Solidly Democrat/Liberal,2018
Hudson Valley PAC (Maloney),Sean Patrick Maloney (D-NY),20800,20800,0,Solidly Democrat/Liberal,2018
Senate Majority Fund,ex-Sen. Jon L. Kyl (R-Ariz),20700,0,20700,Solidly Republican/Conservative,2018
Milk River PAC,Yvette D Clarke (D-NY),20000,20000,0,Solidly Democrat/Liberal,2018
Innovate PAC,Mark Desaulnier (D-Calif),19500,19500,0,Solidly Democrat/Liberal,2018
"NorCal Water, Jobs, Liberty",Doug LaMalfa (R-Calif),19400,0,19400,Solidly Republican/Conservative,2018
Defend & Uphold Our Nation Now,Neal Dunn (R-Fla),19000,0,19000,Solidly Republican/Conservative,2018
New Republican Majority Fund,ex-Sen. Trent Lott (R-Miss),18700,0,18700,Solidly Republican/Conservative,2018
Win Back Your State,ex-Gov. Martin O'Malley (D-MD),18328,18328,0,Solidly Democrat/Liberal,2018
United for Progress Leadership Cmte,ex-Rep. Jerry F. Costello (D-Ill),18200,18200,0,Solidly Democrat/Liberal,2018
RedwingMCPAC,ex-Rep. Tim Murphy (R-Pa),18000,0,18000,Solidly Republican/Conservative,2018
Pinnacle PAC,ex-Rep. John Campbell (R-Calif),18000,0,18000,Solidly Republican/Conservative,2018
One Generation PAC,Kenneth R Buck (R-Colo),18000,0,18000,Solidly Republican/Conservative,2018
Big Sky Values PAC,Gov. Steve Bullock (D-Mont),17900,17900,0,Solidly Democrat/Liberal,2018
Restore Democracy,Rick Nolan (D-Minn),17800,17800,0,Solidly Democrat/Liberal,2018
Maple PAC,Peter Welch (D-VT),17500,17500,0,Solidly Democrat/Liberal,2018
Luchadora PAC,Nanette Barragan (D-Calif),17500,17500,0,Solidly Democrat/Liberal,2018
Old North State PAC,Ted Budd (R-NC),17400,0,17400,Solidly Republican/Conservative,2018
Cincinnatus PAC,Cincinnati Mayor John Cranley (D),17000,17000,0,Solidly Democrat/Liberal,2018
Visionary PAC,Robin Kelly (D-Ill),17000,17000,0,Solidly Democrat/Liberal,2018
First Principles Fund,Ron DeSantis (R-Fla),17000,0,17000,Solidly Republican/Conservative,2018
NORM PAC,ex-Rep. Norm Dicks (D-Wash),17000,16000,1000,Solidly Democrat/Liberal,2018
New Energy In Washington House PAC,Daniel Milton Newhouse (R-Wash),16500,0,16500,Solidly Republican/Conservative,2018
Fairness PAC,Mayor Bill de Blasio (D-NY),16198,16198,0,Solidly Democrat/Liberal,2018
Sheriff PAC,Dave Reichert (R-Wash),16032,0,16032,Solidly Republican/Conservative,2018
SALMON PAC,ex-Rep. Matt Salmon (R-Ariz),16000,0,16000,Solidly Republican/Conservative,2018
Fighting for South Texas,Vicente Gonzalez (D-Texas),15800,15800,0,Solidly Democrat/Liberal,2018
America Now,Andre Carson (D-Ind),15500,15500,0,Solidly Democrat/Liberal,2018
Renewing the American Dream PAC,Tim Walz (D-Minn),15400,15400,0,Solidly Democrat/Liberal,2018
Keeping Republican Ideas Strong Timely,Kristi Noem (R-SD),15000,0,15000,Solidly Republican/Conservative,2018
Calumet PAC,Pete Visclosky (D-Ind),15000,15000,0,Solidly Democrat/Liberal,2018
Make Opportunity PAC,Mo Brooks (R-Ala),15000,0,15000,Solidly Republican/Conservative,2018
Patriots In Action,Roger Williams (R-Texas),15000,0,15000,Solidly Republican/Conservative,2018
R Senate PAC,John Cornyn (R-Texas),15000,0,15000,Solidly Republican/Conservative,2018
Lone Star Liberty Fund,John Lee Ratcliffe (R-Texas),15000,0,15000,Solidly Republican/Conservative,2018
ELEPAC,Eliot L Engel (D-NY),15000,15000,0,Solidly Democrat/Liberal,2018
Medicare for All PAC,Pramila Jayapal (D-Wash),15000,15000,0,Solidly Democrat/Liberal,2018
Moving America's Republicans Into Number One,Tom Marino (R-Pa),14800,0,14800,Solidly Republican/Conservative,2018
All America PAC,ex-Sen. Evan Bayh (D-Ind),14500,14500,0,Solidly Democrat/Liberal,2018
PEM PAC,ex-Rep. Patrick Murphy (D-Fla),14500,14500,0,Solidly Democrat/Liberal,2018
SCOTT PAC,ex-Rep. Scott Garrett (R-NJ),14100,0,14100,Solidly Republican/Conservative,2018
Strengthening Virginia's Working Families PAC,Bobby Scott (D-Va),14000,14000,0,Solidly Democrat/Liberal,2018
Reagan Heritage PAC,Randy Hultgren (R-Ill),13700,0,13700,Solidly Republican/Conservative,2018
Pelican PAC,John Kennedy (R-La),13400,0,13400,Solidly Republican/Conservative,2018
Frontera Vision PAC,Veronica Escobar (D-Texas),13400,13400,0,Solidly Democrat/Liberal,2018
Eagle PAC,ex-Rep. Bob Dold (R-Ill),13277,0,13277,Solidly Republican/Conservative,2018
Stand PAC,Barry Loudermilk (R-Ga),13000,0,13000,Solidly Republican/Conservative,2018
Leadership Responsibility & Action PAC,Lucille Roybal-Allard (D-Calif),13000,13000,0,Solidly Democrat/Liberal,2018
Forever YOUNG PAC,State Rep. Young Kim (R-Calif),12800,0,12800,Solidly Republican/Conservative,2018
Buckeye Patriot PAC,ex-Rep. David Hobson (R-Ohio),12500,0,12500,Solidly Republican/Conservative,2018
Jerry Lewis PAC,ex-Rep. Jerry Lewis (R-Calif),12000,0,12000,Solidly Republican/Conservative,2018
Mary Bono Cmte,ex-Rep. Mary Bono Mack (R-Calif),12000,0,12000,Solidly Republican/Conservative,2018
Ocean State PAC,Jim Langevin (D-RI),12000,12000,0,Solidly Democrat/Liberal,2018
Harvest PAC,ex-Rep. Allen Boyd (D-Fla),12000,11500,500,Solidly Democrat/Liberal,2018
Democrats Against Waste in Govt PAC,ex-Rep. John Barrow (D-Ga),12000,12000,0,Solidly Democrat/Liberal,2018
Progressives Advancing United Leadership,Paul Tonko (D-NY),12000,12000,0,Solidly Democrat/Liberal,2018
Jobs Unite Labor & Industry in America,Julia Brownley (D-Calif),12000,12000,0,Solidly Democrat/Liberal,2018
Freedom 21: Fighting for Freedom/21st Century,Chris Stewart (R-Utah),12000,0,12000,Solidly Republican/Conservative,2018
BFB PAC,Brendan Boyle (D-Pa),12000,12000,0,Solidly Democrat/Liberal,2018
Justice Opportunity Strength Honor PAC,State Treasurer Josh Mandel (R-Ohio),11950,0,11950,Solidly Republican/Conservative,2018
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),11900,0,11900,Solidly Republican/Conservative,2018
Trent's Troops PAC,Trent Kelly (R-Miss),11700,0,11700,Solidly Republican/Conservative,2018
Deeds Not Words PAC,Steven Russell (R-Okla),11700,0,11700,Solidly Republican/Conservative,2018
Role Model Leadership PAC,Frederica Wilson (D-Fla),11700,11700,0,Solidly Democrat/Liberal,2018
Growing Our Own Dynamic Economy Now,State Rep. Lance Gooden (R-Texas),11700,0,11700,Solidly Republican/Conservative,2018
Come Back PAC,Tim Murphy (R-Pa),11651,0,11651,Solidly Republican/Conservative,2018
Committee to Strengthen America,ex-Rep. Robert E. Andrews (D-NJ),11500,11500,0,Solidly Democrat/Liberal,2018
Citizens Strengthening Our Majority in the House,Chris Smith (R-NJ),11100,0,11100,Solidly Republican/Conservative,2018
Toward Tomorrow PAC,Joaquin Castro (D-Texas),11000,11000,0,Solidly Democrat/Liberal,2018
Taking an Independent Perspective Together Our Ntn,Scott Tipton (R-Colo),11000,0,11000,Solidly Republican/Conservative,2018
Limitless Horizons PAC,Tom O'Halleran (D-Ariz),11000,11000,0,Solidly Democrat/Liberal,2018
Giddy Up PAC,Gov. John Hickenlooper (D-Colo),11000,11000,0,Solidly Democrat/Liberal,2018
DEB PAC,Debbie Lesko (R-Ariz),10700,0,10700,Solidly Republican/Conservative,2018
Common Good PAC,Tom Suozzi (D-NY),10400,10400,0,Solidly Democrat/Liberal,2018
Just Lead PAC,Jason Lewis (R-Minn),10400,0,10400,Solidly Republican/Conservative,2018
Building Effective Responsible Govt,ex-Rep. Rick Berg (R-ND),10100,0,10100,Solidly Republican/Conservative,2018
GatorPAC,Rob Maness (R-La),10000,0,10000,Solidly Republican/Conservative,2018
Building & Restoring America Together,Dave Brat (R-Va),10000,0,10000,Solidly Republican/Conservative,2018
New Opportunity for Real Monumental Action,Norma Torres (D-Calif),10000,10000,0,Solidly Democrat/Liberal,2018
Conservatives Restoring Excellence,ex-Rep. Renee Ellmers (R-NC),10000,0,10000,Solidly Republican/Conservative,2018
Truedem Leadership Fund,Marcy Kaptur (D-Ohio),10000,10000,0,Solidly Democrat/Liberal,2018
Majority In Congress PAC,ex-Rep. John L Mica (R-Fla),10000,0,10000,Solidly Republican/Conservative,2018
Together for Our Majority,ex-Rep. Tom Reynolds (R-NY),9500,3000,6500,Leans Republican/Conservative,2018
DENT PAC,Charlie Dent (R-Pa),9500,0,9500,Solidly Republican/Conservative,2018
Partnership for America,Frank A LoBiondo (R-NJ),9484,0,9484,Solidly Republican/Conservative,2018
First Team PAC,Tom Rooney (R-Fla),9400,0,9400,Solidly Republican/Conservative,2018
Road to Victory PAC,John J Duncan Jr (R-Tenn),9000,0,9000,Solidly Republican/Conservative,2018
Building Our Base - Bob PAC,Bob Gibbs (R-Ohio),9000,0,9000,Solidly Republican/Conservative,2018
RVFPAC,State Sen. Guy Reschenthaler (R-Pa),9000,0,9000,Solidly Republican/Conservative,2018
Time to Unite Lead & Serve with Integrity,Tulsi Gabbard (D-Hawaii),8700,8700,0,Solidly Democrat/Liberal,2018
New South Leadership PAC,G K Butterfield (D-NC),8500,8500,0,Solidly Democrat/Liberal,2018
SkiPAC,Ex-Rep. Jim Matheson (D-Utah),8100,8100,0,Solidly Democrat/Liberal,2018
Mustang PAC,Greg Pence (R-Ind),8100,0,8100,Solidly Republican/Conservative,2018
Strong Economy & National Security PAC,Sean Flynn (R-Calif),8100,0,8100,Solidly Republican/Conservative,2018
Bulldog PAC,Jodey Arrington (R-Texas),8000,0,8000,Solidly Republican/Conservative,2018
Accountability PAC,Bill Posey (R-Fla),8000,0,8000,Solidly Republican/Conservative,2018
Ponderosa PAC,Mark Amodei (R-Nev),8000,0,8000,Solidly Republican/Conservative,2018
OC Jobs & Education,Lou Correa (D-Calif),8000,8000,0,Solidly Democrat/Liberal,2018
Block By Block PAC,Dwight Evans (D-Pa),8000,8000,0,Solidly Democrat/Liberal,2018
Empowering Each Community PAC,Elijah E Cummings (D-Md),7500,7500,0,Solidly Democrat/Liberal,2018
Acton PAC,ex-Rep. Lynn A Westmoreland (R-Ga),7500,0,7500,Solidly Republican/Conservative,2018
Progress PAC,Nydia M Velazquez (D-NY),7500,7500,0,Solidly Democrat/Liberal,2018
Building A Majority PAC,ex-Sen. Barbara A Mikulski (D-Md),7000,2000,5000,Leans Republican/Conservative,2018
We the People PAC,Ex-Rep. Allyson Schwartz (D-Pa),7000,7000,0,Solidly Democrat/Liberal,2018
Concerned Americans for Freedom & Opportunity,Adrian Smith (R-Neb),7000,0,7000,Solidly Republican/Conservative,2018
Doing Our Utmost For God Liberty & Security,Douglas L Lamborn (R-Colo),7000,0,7000,Solidly Republican/Conservative,2018
Livable Communities PAC,Raul M Grijalva (D-Ariz),6750,6750,0,Solidly Democrat/Liberal,2018
Developing a New Generation PAC,Stephanie Murphy (D-Fla),6700,6700,0,Solidly Democrat/Liberal,2018
Democrats Time In Nevada,Dina Titus (D-Nev),6500,6500,0,Solidly Democrat/Liberal,2018
LA PAC,ex-Rep. Henry Waxman (D-Calif),6500,6500,0,Solidly Democrat/Liberal,2018
1848 PAC,Glenn S Grothman (R-Wis),6400,0,6400,Solidly Republican/Conservative,2018
Reform Government Leadership PAC,Lt Gov Carlos Lopez-Cantera (R-Fla),6200,0,6200,Solidly Republican/Conservative,2018
Building a National Knowledgeable Security PAC,Jim Banks (R-Ind),6000,0,6000,Solidly Republican/Conservative,2018
Community PAC,Hank Johnson (D-Ga),6000,6000,0,Solidly Democrat/Liberal,2018
I-PAC,David Loebsack (D-Iowa),6000,6000,0,Solidly Democrat/Liberal,2018
Defending America's Future,Trent Franks (R-Ariz),6000,0,6000,Solidly Republican/Conservative,2018
Great American Fund,ex-Rep. Dan Boren (D-Okla),6000,3000,3000,On the fence,2018
JIMMY PAC,Jimmy Panetta (D-Calif),6000,6000,0,Solidly Democrat/Liberal,2018
Ready to Work PAC,Sheila Jackson Lee (D-Texas),5988,5988,0,Solidly Democrat/Liberal,2018
Beehive PAC,Jason Chaffetz (R-Utah),5500,0,5500,Solidly Republican/Conservative,2018
Mountain State Victory PAC,Evan Jenkins (R-WVa),5400,0,5400,Solidly Republican/Conservative,2018
MI14,Brenda Lawrence (D-Mich),5400,5400,0,Solidly Democrat/Liberal,2018
JustinPAC,Justin Amash (R-Mich),5400,0,5400,Solidly Republican/Conservative,2018
Gforce PAC,Greg Gianforte (R-Mont),5200,0,5200,Solidly Republican/Conservative,2018
Takin Back America,ex-Rep. Todd Akin (R-Mo),5200,0,5200,Solidly Republican/Conservative,2018
Guts PAC,ex-Rep. Alan Grayson (D-Fla),5000,5000,0,Solidly Democrat/Liberal,2018
Conservative Principles PAC,Steven A. King (R-Iowa),5000,0,5000,Solidly Republican/Conservative,2018
Leading Orange County PAC,ex-Rep. Loretta Sanchez (D-Calif),5000,5000,0,Solidly Democrat/Liberal,2018
13th Colony Leadership Cmte,ex-Rep. Jack Kingston (R-Ga),5000,0,5000,Solidly Republican/Conservative,2018
America Forward PAC,John Conyers Jr (D-Mich),5000,5000,0,Solidly Democrat/Liberal,2018
Little PAC,Colleen Hanabusa (D-Hawaii),5000,5000,0,Solidly Democrat/Liberal,2018
Kander PAC,ex-Secretary of State Jason Kander (R-Mo),5000,5000,0,Solidly Democrat/Liberal,2018
Right To Rise PAC,ex-Gov. Jeb Bush (R-Fla),5000,0,5000,Solidly Republican/Conservative,2018
America's Cmte for Excellence,Ralph Abraham (R-La),5000,0,5000,Solidly Republican/Conservative,2018
Effective Leadership Enhancing Communities Today,Elizabeth Esty (D-Conn),5000,5000,0,Solidly Democrat/Liberal,2018
Catalyst PAC,ex-Rep. Trey Radel (R-Fla),5000,0,5000,Solidly Republican/Conservative,2018
Strong Country for Today & Tomorrow,ex-Sen. Scott Brown (R-Mass),4700,0,4700,Solidly Republican/Conservative,2018
Buckeye PAC (Gonzalez),Anthony Gonzalez (R-Ohio),4500,0,4500,Solidly Republican/Conservative,2018
Never Surrender PAC,State Sen. Mark Green (R-Tenn),4000,0,4000,Solidly Republican/Conservative,2018
Above the Best PAC,Anthony Brown (D-Md),4000,4000,0,Solidly Democrat/Liberal,2018
USA First PAC,Ben Carson (R-),4000,0,4000,Solidly Republican/Conservative,2018
Rob Bonta for Assembly 2018,Assemblyman Rob Bonta (D-Calif),4000,4000,0,Solidly Democrat/Liberal,2018
Building Innovative Good Government Solutions PAC,Andy Biggs (R-Ariz),4000,0,4000,Solidly Republican/Conservative,2018
KITPAC 2,ex-Sen. Christopher S. 'Kit' Bond (R-MO),4000,0,4000,Solidly Republican/Conservative,2018
Who Dat PAC,Cedric Richmond (D-La),4000,4000,0,Solidly Democrat/Liberal,2018
American Freedom PAC,ex-Rep. Tim Huelskamp (R-Kan),3985,0,3985,Solidly Republican/Conservative,2018
Bring a Challenger for Pennsylvania Congressman,Andrew Zahalsky (R-Pa),3500,3500,0,Solidly Democrat/Liberal,2018
South Florida First,ex-Rep. Ileana Ros-Lehtinen (R-Fla),3500,0,3500,Solidly Republican/Conservative,2018
Arch Leadership PAC,ex-Rep. Russ Carnahan (D-Mo),3500,0,3500,Solidly Republican/Conservative,2018
Wolf Pack,Emanuel Cleaver (D-Mo),3200,3200,0,Solidly Democrat/Liberal,2018
RWA Fund,Richard W Allen (R-Ga),3000,0,3000,Solidly Republican/Conservative,2018
Secure America's Majority PAC,Sam Johnson (R-Texas),2879,0,2879,Solidly Republican/Conservative,2018
Kentucky Forward PAC,ex-Rep. Ben Chandler (D-Ky),2700,2700,0,Solidly Democrat/Liberal,2018
First Capital PAC,Scott Perry (R-Pa),2700,0,2700,Solidly Republican/Conservative,2018
Rebuilding America's Trust PAC,Rob Woodall (R-Ga),2700,0,2700,Solidly Republican/Conservative,2018
Dakota Leadership PAC,Dusty Johnson (R-SD),2700,0,2700,Solidly Republican/Conservative,2018
Strengthening the American Republic PAC,John Rutherford (R-Fla),2700,0,2700,Solidly Republican/Conservative,2018
Elbert Guillory's America,ex-State Sen. Elbert Guillory (R-La),2600,0,2600,Solidly Republican/Conservative,2018
Point PAC,Drew Ferguson (R-Ga),2500,0,2500,Solidly Republican/Conservative,2018
